,m.ss.yi,m.ss.ch.nm,m.ta,m.th,m.res.1x2,m.res.bts,m.odds.f.1x2.f.v.med,m.odds.f.1x2.m.v.med,m.odds.f.1x2.u.v.med,m.odds.f.1x2.f.c,m.odds.f.1x2.m.c,m.odds.f.1x2.u.c,m.odds.f.bts.f.v.med,m.odds.f.bts.u.v.med,m.odds.f.bts.f.c,m.odds.f.bts.u.c,m.odds.s.1x2.h.t.med,m.odds.s.1x2.d.t.med,m.odds.s.1x2.a.t.med,m.odds.s.bts.y.t.med,m.odds.s.bts.n.t.med
34690,2015,Netherlands A,Twente,Groningen,d,y,2.45,2.63,3.4,h,a,d,1.53,2.35,y,n,0.3788,0.2755,0.3506,0.6072,0.3928
34691,2016,France A,Rennes,Bastia,h,n,2.1,3.25,3.65,a,d,h,1.75,1.975,n,y,0.2567,0.2887,0.4505,0.473,0.527
34692,2015,Netherlands A,Excelsior,Nijmegen,h,n,1.8,3.75,4.0,h,d,a,1.57,2.25,y,n,0.5223,0.2484,0.22899999999999998,0.589,0.41100000000000003
34693,2016,France A,St Etienne,Guingamp,a,n,2.31,3.15,3.2,h,d,a,1.8,1.925,y,n,0.4057,0.2987,0.2926,0.5148,0.4852
34694,2015,Netherlands A,Cambuur,Zwolle,d,y,2.0,3.4,3.5,h,a,d,1.58,2.25,y,n,0.4576,0.2664,0.2733,0.5867,0.4133
34695,2016,France A,Nancy,Metz,h,y,2.5,2.9,3.2,h,a,d,1.75,1.985,y,n,0.3759,0.2948,0.3283,0.5289,0.4711
34696,2015,Netherlands A,PSV,Den Haag,d,y,1.53,4.2,5.5,a,d,h,1.62,2.2,y,n,0.1684,0.2199,0.6117,0.5769,0.4231
34697,2016,France A,Toulouse,Monaco,h,y,1.17,7.5,15.0,h,d,a,1.735,2.0,n,y,0.8095,0.1263,0.0628,0.4652,0.5348
34698,2016,France A,Lille,Montpellier,a,n,2.05,3.4,3.65,h,d,a,1.65,2.155,y,n,0.462,0.2782,0.2595,0.5658,0.4342
34699,2015,Netherlands A,Graafschap,Heerenveen,h,y,1.495,4.315,5.74,h,d,a,1.6,2.2,y,n,0.6227,0.2134,0.1617,0.5792,0.4208
34700,2015,Netherlands A,Ajax,AZ Alkmaar,a,n,2.03,3.35,3.58,a,h,d,1.55,2.3,y,n,0.2756,0.2607,0.4629,0.5974,0.4026
34701,2016,France A,Lorient,Nantes,h,n,1.91,3.55,4.0,h,d,a,1.67,2.1,y,n,0.4943,0.2665,0.242,0.56,0.44
34702,2015,Netherlands A,Vitesse,Willem II,d,y,2.35,2.75,3.49,a,h,d,1.55,2.33,y,n,0.3398,0.2687,0.3951,0.6005,0.3995
34703,2016,France A,Lyon,Angers,a,y,1.98,3.55,3.75,a,d,h,1.62,2.2,y,n,0.2536,0.2669,0.4769,0.5759,0.4241
34704,2015,Netherlands A,Utrecht,Feyenoord,h,y,1.4,4.65,6.74,h,d,a,1.7,2.05,y,n,0.6613,0.2008,0.1394,0.5467,0.4533
34705,2016,France A,Monaco,Lyon,a,y,2.06,3.3,3.7,a,h,d,1.365,2.89,y,n,0.2846,0.2548,0.4586,0.6792,0.3208
34706,2015,Netherlands A,Heracles,Roda,h,y,2.25,2.94,3.5,h,a,d,1.53,2.38,y,n,0.4142,0.2677,0.3158,0.6087,0.3913
34707,2016,France A,Rennes,St Etienne,d,y,2.05,3.2,4.0,h,d,a,1.7,2.05,n,y,0.4658,0.2955,0.2365,0.4533,0.5467
34708,2016,France A,Nice,Toulouse,d,y,2.5,2.95,3.15,a,h,d,1.85,1.85,n,y,0.3212,0.3013,0.3797,0.5,0.5
34709,2016,France A,Bastia,Bordeaux,h,n,1.36,4.6,9.0,h,d,a,1.715,2.05,n,y,0.6908,0.2031,0.1051,0.4579,0.5421
34710,2016,France A,Nantes,Caen,a,n,2.5,2.98,3.1,h,a,d,1.8,1.945,n,y,0.3739,0.3055,0.3193,0.4826,0.5174
34711,2016,France A,Angers,Dijon,h,y,2.25,3.25,3.25,h,d,a,1.81,1.91,y,n,0.414,0.293,0.2925,0.5135,0.4865
34712,2016,France A,Guingamp,Lille,h,n,2.05,3.3,3.75,h,d,a,1.85,1.885,y,n,0.4599,0.2856,0.2537,0.5047,0.4953
34713,2016,France A,Metz,Lorient,h,y,1.69,3.95,4.75,h,d,a,1.62,2.2,y,n,0.5609,0.2384,0.2001,0.5746,0.4254
34714,2016,France A,Montpellier,Paris SG,h,n,1.14,8.65,16.5,h,d,a,1.85,1.9,n,y,0.8327,0.1087,0.0574,0.5,0.5
34715,2016,France A,Marseille,Nancy,d,n,2.0,3.5,3.61,a,d,h,1.7,2.05,y,n,0.2559,0.2726,0.4701,0.5473,0.4527
34716,2016,France A,Paris SG,Metz,a,y,1.15,8.5,16.5,a,d,h,1.84,1.91,y,n,0.0574,0.11199999999999999,0.828,0.5086,0.4914
34717,2016,France A,Lyon,Bastia,a,n,1.83,3.71,4.14,a,d,h,1.695,2.1,y,n,0.2292,0.2569,0.5134,0.557,0.44299999999999995
34718,2016,France A,St Etienne,Marseille,h,n,1.69,3.8,5.18,h,d,a,1.85,1.905,y,n,0.5637,0.2526,0.183,0.508,0.49200000000000005
34719,2016,France A,Bordeaux,Nantes,a,n,2.5,2.92,3.16,h,a,d,1.85,1.87,n,y,0.3798,0.2994,0.3194,0.4987,0.5013
34720,2016,France A,Toulouse,Guingamp,h,y,2.08,3.3,3.75,h,d,a,1.85,1.86,n,y,0.4583,0.2872,0.2548,0.5,0.5
34721,2016,France A,Caen,Metz,d,y,2.31,3.2,3.2,h,a,d,1.8,1.93,y,n,0.4076,0.2965,0.2948,0.5161,0.4839
34722,2016,France A,Dijon,Monaco,h,y,1.2,6.8,12.0,h,d,a,1.805,1.935,y,n,0.7859999999999999,0.1385,0.0788,0.5174,0.4826
34723,2016,France A,Lorient,Montpellier,h,n,1.75,3.9,4.3,h,d,a,1.55,2.35,y,n,0.5382,0.2409,0.2195,0.6036,0.3964
34724,2016,France A,Nancy,Nice,h,y,1.66,3.6,5.85,h,d,a,1.685,2.1,n,y,0.5703,0.2677,0.1609,0.44299999999999995,0.557
34725,2016,France A,Lille,Rennes,h,n,2.3,3.05,3.4,h,d,a,1.7,2.06,n,y,0.4118,0.3115,0.2771,0.45299999999999996,0.547
34726,2016,France A,Paris SG,Angers,a,n,1.3,5.25,10.0,a,d,h,1.725,2.03,n,y,0.0944,0.1798,0.726,0.4618,0.5382
34727,2016,France A,Guingamp,Paris SG,h,n,1.14,8.5,17.0,h,d,a,1.7,2.05,n,y,0.8290000000000001,0.11199999999999999,0.0558,0.4533,0.5467
34728,2016,France A,Nantes,St Etienne,d,y,2.09,3.1,3.88,h,d,a,1.7,2.05,n,y,0.4513,0.3019,0.2448,0.4533,0.5467
34729,2016,France A,Marseille,Toulouse,d,n,2.48,2.9,3.25,a,h,d,1.7,2.06,y,n,0.3261,0.2908,0.3858,0.5467,0.4533
34730,2016,France A,Monaco,Angers,a,n,1.65,3.95,5.18,a,d,h,1.7,2.05,y,n,0.1846,0.2409,0.5769,0.5467,0.4533
34731,2016,France A,Metz,Bordeaux,h,n,1.41,4.65,7.5,h,d,a,1.83,1.91,y,n,0.6675,0.2049,0.1265,0.5107,0.4893
34732,2016,France A,Montpellier,Caen,a,n,2.5,2.9,3.2,h,a,d,1.72,2.05,y,n,0.3752,0.2965,0.3283,0.5452,0.4548
34733,2016,France A,Bastia,Dijon,a,y,1.75,3.5,4.89,h,d,a,1.8,1.95,n,y,0.5404,0.2677,0.1926,0.4807,0.5193
34734,2016,France A,Lorient,Lyon,a,y,1.29,6.0,9.0,h,d,a,1.56,2.29,y,n,0.7405,0.1582,0.1048,0.5920000000000001,0.408
34735,2016,France A,Rennes,Nancy,h,n,2.4,3.0,3.3,h,d,a,1.665,2.12,n,y,0.3936,0.3172,0.2878,0.4405,0.5595
34736,2016,France A,Nice,Lille,a,y,2.62,2.87,3.05,h,a,d,1.8,1.95,n,y,0.3596,0.3108,0.3285,0.48100000000000004,0.519
34737,2016,France A,Lyon,Metz,a,n,1.39,5.0,7.5,a,d,h,1.65,2.15,y,n,0.1266,0.1892,0.6822,0.5658,0.4342
34738,2016,France A,Caen,Lorient,h,n,2.15,3.4,3.4,h,d,a,1.675,2.09,y,n,0.4398,0.2804,0.2773,0.5525,0.4475
34739,2016,France A,Toulouse,Montpellier,a,n,2.15,3.3,3.45,h,d,a,1.76,1.95,y,n,0.4394,0.2848,0.2761,0.527,0.473
34740,2016,France A,Angers,Nantes,h,y,2.2,3.15,3.5,h,d,a,1.8,1.91,n,y,0.4277,0.302,0.2688,0.4858,0.5142
34741,2016,France A,Bordeaux,Nice,h,y,2.25,3.2,3.4,h,d,a,1.85,1.89,y,n,0.4194,0.2973,0.2802,0.5053,0.4947
34742,2016,France A,Lyon,Rennes,d,y,1.86,3.65,4.1,a,d,h,1.62,2.2,y,n,0.2317,0.2603,0.508,0.5759,0.4241
34743,2016,France A,Lille,Bastia,a,n,2.45,3.0,3.2,a,d,h,1.67,2.1,n,y,0.2988,0.3148,0.3859,0.44299999999999995,0.557
34744,2016,France A,Dijon,Marseille,d,y,1.36,5.0,8.0,h,d,a,1.745,2.0,y,n,0.6939,0.1901,0.1159,0.5355,0.4645
34745,2016,France A,Nancy,Guingamp,h,n,1.74,3.6,5.0,h,d,a,1.83,1.905,n,y,0.547,0.2629,0.1918,0.4946,0.5054
34746,2016,France A,Monaco,Caen,a,n,1.67,3.9,5.0,a,d,h,1.665,2.11,y,n,0.1853,0.2432,0.5692,0.5597,0.4403
34747,2016,France A,St Etienne,Dijon,a,n,2.62,2.8,3.15,a,h,d,1.81,1.91,y,n,0.33799999999999997,0.3018,0.3604,0.5147,0.4853
34748,2016,France A,Lyon,Paris SG,h,y,1.44,4.75,6.75,h,d,a,1.5,2.45,y,n,0.6549,0.1997,0.1404,0.6218,0.3782
34749,2016,France A,Guingamp,Angers,h,n,2.2,3.1,3.55,h,d,a,1.785,1.95,n,y,0.4275,0.3029,0.2688,0.4779,0.5221
34750,2016,France A,Montpellier,Bordeaux,h,y,1.84,3.61,4.3,h,d,a,1.685,2.09,y,n,0.5169,0.2609,0.2201,0.5542,0.4458
34751,2016,France A,Lorient,Nancy,a,y,2.11,3.3,3.56,h,d,a,1.835,1.905,y,n,0.445,0.2862,0.2679,0.5107,0.4893
34752,2016,France A,Nice,Nantes,d,y,2.4,3.1,3.1,h,d,a,1.75,2.0,n,y,0.3877,0.3067,0.3062,0.4667,0.5333
34753,2016,France A,Rennes,Toulouse,d,n,2.2,3.1,3.6,h,d,a,1.745,2.0,n,y,0.4309,0.3038,0.265,0.4633,0.5367
34754,2016,France A,Marseille,Lille,d,n,2.55,2.85,3.2,a,h,d,1.75,1.975,y,n,0.3293,0.2978,0.3702,0.5309,0.4691
34755,2016,France A,Bastia,Metz,h,n,1.85,3.5,4.35,h,d,a,1.815,1.91,n,y,0.5139,0.26899999999999996,0.2174,0.4859,0.5141
34756,2016,France A,Paris SG,Lorient,a,y,1.25,6.0,11.0,a,d,h,1.8,1.91,y,n,0.086,0.1572,0.7554,0.5142,0.4858
34757,2016,France A,Toulouse,Lyon,h,n,1.4,4.75,7.2,h,d,a,1.75,1.97,y,n,0.6729,0.1946,0.1285,0.5281,0.4719
34758,2016,France A,Metz,St Etienne,d,y,1.59,3.8,6.0,h,d,a,1.75,1.98,n,y,0.6002,0.2475,0.1552,0.4717,0.5283
34759,2016,France A,Bastia,Guingamp,h,n,1.62,3.75,6.0,h,d,a,1.685,2.07,n,y,0.5895,0.2513,0.1592,0.4465,0.5535
34760,2016,France A,Bordeaux,Monaco,h,y,1.45,4.5,7.0,h,d,a,1.705,2.025,y,n,0.6543,0.2075,0.1348,0.5436,0.4564
34761,2016,France A,Nantes,Montpellier,a,y,2.0,3.3,4.15,h,d,a,1.85,1.87,n,y,0.4775,0.2895,0.2331,0.5,0.5
34762,2016,France A,Lille,Nancy,a,y,2.75,2.9,2.9,h,a,d,1.62,2.2,n,y,0.345,0.3255,0.3305,0.4241,0.5759
34763,2016,France A,Dijon,Rennes,d,y,1.73,3.6,5.0,h,d,a,1.75,1.97,n,y,0.5486,0.2631,0.1903,0.473,0.527
34764,2016,France A,Angers,Marseille,h,n,1.7,3.65,5.2,h,d,a,1.79,1.95,y,n,0.5561,0.2608,0.1832,0.5217,0.4783
34765,2016,France A,Caen,Nice,d,y,1.69,3.6,5.3,h,d,a,1.8,1.93,n,y,0.5593,0.2617,0.1786,0.4858,0.5142
34766,2016,France A,Marseille,Lorient,a,y,2.3,3.09,3.4,a,h,d,1.55,2.315,y,n,0.3068,0.2797,0.4131,0.5974,0.4026
34767,2016,France A,Nantes,Monaco,h,n,1.34,5.0,9.0,h,d,a,1.75,1.95,n,y,0.7045,0.1901,0.1045,0.473,0.527
34768,2016,France A,Lille,Toulouse,d,y,2.08,3.1,4.0,h,d,a,1.665,2.1,n,y,0.45399999999999996,0.3073,0.2384,0.4407,0.5593
34769,2016,France A,St Etienne,Bastia,d,n,2.5,3.0,3.05,a,d,h,1.67,2.1,n,y,0.3113,0.3147,0.3711,0.44299999999999995,0.557
34770,2016,France A,Angers,Caen,a,y,2.4,3.09,3.2,h,d,a,1.77,1.97,n,y,0.3968,0.3097,0.2934,0.473,0.527
34771,2016,France A,Nice,Dijon,a,n,2.14,3.3,3.6,a,d,h,1.83,1.9,y,n,0.2679,0.2862,0.4455,0.5135,0.4865
34772,2016,France A,Rennes,Metz,d,y,2.6,2.93,3.1,a,h,d,1.8,1.91,n,y,0.3254,0.3078,0.3668,0.4865,0.5135
34773,2016,France A,Guingamp,Montpellier,d,y,1.93,3.45,4.0,h,d,a,1.76,1.98,y,n,0.4922,0.2755,0.2346,0.5291,0.4709
34774,2016,France A,Nancy,Paris SG,h,n,1.12,9.0,21.0,h,d,a,1.48,2.5,n,y,0.8493,0.1059,0.0453,0.375,0.625
34775,2016,France A,Lyon,Bordeaux,d,y,2.15,3.3,3.5,a,h,d,1.535,2.39,y,n,0.2875,0.2711,0.4413,0.6087,0.3913
34776,2016,France A,Nantes,Bastia,d,y,2.55,3.0,3.05,a,d,h,1.67,2.1,n,y,0.3118,0.3177,0.3723,0.44299999999999995,0.557
34777,2016,France A,Metz,Lyon,h,n,1.22,7.0,12.0,h,d,a,1.73,2.035,y,n,0.7831,0.1366,0.0787,0.5387,0.4613
34778,2016,France A,Paris SG,Marseille,a,y,1.65,4.0,5.25,a,d,h,1.7,2.1,y,n,0.182,0.2401,0.5762,0.5545,0.4455
34779,2016,France A,Caen,St Etienne,a,n,1.87,3.28,4.6,h,d,a,1.7,2.07,n,y,0.5068,0.2894,0.2063,0.4514,0.5486
34780,2016,France A,Bastia,Angers,h,n,1.85,3.25,4.75,h,d,a,1.62,2.2,n,y,0.5096,0.2895,0.2006,0.4241,0.5759
34781,2016,France A,Monaco,Guingamp,a,y,1.85,3.6,4.25,a,d,h,1.65,2.165,y,n,0.2223,0.2626,0.5171,0.5668,0.4332
34782,2016,France A,Bordeaux,Lille,a,y,2.45,3.0,3.14,h,d,a,1.72,2.05,n,y,0.3856,0.3133,0.3029,0.4587,0.5413
34783,2016,France A,Toulouse,Nancy,d,n,2.7,2.9,2.9,h,a,d,1.72,2.05,n,y,0.3519,0.3253,0.3235,0.4584,0.5416
34784,2016,France A,Lorient,Rennes,h,n,2.03,3.3,3.76,h,d,a,1.85,1.86,y,n,0.4652,0.2875,0.2486,0.5,0.5
34785,2016,France A,Dijon,Nantes,h,y,1.71,3.6,5.05,h,d,a,1.765,1.96,n,y,0.5515,0.2599,0.1874,0.4751,0.5249
34786,2016,France A,Montpellier,Nice,h,y,2.0,3.3,4.0,h,d,a,1.8,1.95,y,n,0.4748,0.2864,0.2375,0.5201,0.4799
34787,2016,France A,Nancy,Caen,h,n,2.2,3.15,3.6,h,d,a,1.75,2.0,n,y,0.433,0.3013,0.2646,0.4652,0.5348
34788,2016,France A,Guingamp,Bordeaux,h,n,1.95,3.4,4.2,h,d,a,1.8,1.945,n,y,0.4894,0.2814,0.2278,0.4828,0.5172
34789,2016,France A,Dijon,Lyon,h,y,1.33,5.35,9.0,h,d,a,1.665,2.1,y,n,0.7148,0.1757,0.1055,0.5606,0.4394
34790,2016,France A,St Etienne,Montpellier,h,y,2.2,3.2,3.45,h,d,a,1.81,1.915,y,n,0.4318,0.2959,0.2737,0.5135,0.4865
34791,2016,France A,Toulouse,Paris SG,d,n,1.17,7.225,16.25,h,d,a,1.66,2.15,n,y,0.8099,0.1308,0.0584,0.4324,0.5676
34792,2016,France A,Nancy,Angers,h,n,2.05,3.05,4.1,h,d,a,1.615,2.205,n,y,0.46,0.3077,0.2313,0.4216,0.5784
34793,2016,France A,Lille,Caen,a,n,2.5,3.05,3.05,h,a,d,1.825,1.91,n,y,0.3789,0.3106,0.311,0.4858,0.5142
34794,2016,France A,Nice,Lorient,a,n,2.55,2.8,3.3,a,h,d,1.67,2.1,y,n,0.3393,0.2891,0.3707,0.557,0.44299999999999995
34795,2016,France A,Rennes,Marseille,h,n,1.75,3.5,5.0,h,d,a,1.83,1.91,n,y,0.542,0.2686,0.1877,0.4893,0.5107
34796,2016,France A,Nantes,Metz,d,y,2.45,3.05,3.1,a,d,h,1.75,1.95,n,y,0.3034,0.3095,0.3872,0.473,0.527
34797,2016,France A,Monaco,Bastia,d,y,1.44,4.45,7.0,a,d,h,1.85,1.905,y,n,0.135,0.2135,0.6523,0.5019,0.4981
34798,2016,France A,Marseille,Nantes,h,y,2.45,3.0,3.2,a,h,d,1.835,1.91,y,n,0.3127,0.298,0.3896,0.5086,0.4914
34799,2016,France A,Nice,Rennes,d,y,2.75,2.8,2.97,a,h,d,1.7,2.09,n,y,0.3367,0.3192,0.345,0.4476,0.5524
34800,2016,France A,Lorient,St Etienne,h,n,1.74,3.55,5.0,h,d,a,1.835,1.91,n,y,0.5461,0.2671,0.1876,0.4923,0.5077
34801,2016,France A,Caen,Dijon,h,n,2.2,3.2,3.45,h,d,a,1.82,1.91,y,n,0.43,0.2957,0.2746,0.5121,0.4879
34802,2016,France A,Lyon,Guingamp,h,y,2.1,3.45,3.4,a,d,h,1.63,2.16,y,n,0.2759,0.2785,0.4473,0.5707,0.4293
34803,2016,France A,Angers,Lille,a,y,2.15,3.0,3.95,h,d,a,1.62,2.21,n,y,0.4423,0.313,0.2402,0.4239,0.5761
34804,2016,France A,Metz,Monaco,h,n,1.27,5.9,10.5,h,d,a,1.83,1.91,y,n,0.7494,0.1609,0.0906,0.5094,0.4906
34805,2016,France A,Montpellier,Nancy,a,n,2.5,2.9,3.15,h,a,d,1.8,1.91,y,n,0.3759,0.2985,0.3261,0.5148,0.4852
34806,2016,France A,Bastia,Toulouse,h,y,1.71,3.5,5.5,h,d,a,1.6,2.25,n,y,0.5593,0.2724,0.1693,0.4211,0.5789
34807,2016,France A,Paris SG,Bordeaux,a,n,1.62,4.0,5.45,a,d,h,1.83,1.93,y,n,0.1722,0.2388,0.586,0.5153,0.4847
34808,2016,France A,Rennes,Angers,d,n,2.4,2.95,3.3,h,d,a,1.67,2.1,n,y,0.3957,0.3192,0.2846,0.44299999999999995,0.557
34809,2016,France A,Toulouse,Lorient,d,y,2.22,3.3,3.35,h,d,a,1.79,1.95,y,n,0.4267,0.2883,0.2845,0.5255,0.4745
34810,2016,France A,Nancy,Lyon,h,n,1.37,4.8,8.25,h,d,a,1.83,1.91,n,y,0.6887,0.1976,0.1137,0.4893,0.5107
34811,2016,France A,Guingamp,Marseille,h,n,1.65,3.8,5.5,h,d,a,1.815,1.94,y,n,0.5766,0.2471,0.1742,0.5153,0.4847
34812,2016,France A,Dijon,Metz,h,y,2.5,2.9,3.25,h,a,d,1.75,2.0,y,n,0.38,0.2933,0.3261,0.5333,0.4667
34813,2016,France A,St Etienne,Nice,h,n,2.05,3.2,3.89,h,d,a,1.75,2.0,n,y,0.4637,0.2941,0.2434,0.4641,0.5359
34814,2016,France A,Bordeaux,Caen,a,n,2.6,2.8,3.2,h,a,d,1.79,1.95,y,n,0.3659,0.2972,0.3359,0.5206,0.4794
34815,2016,France A,Monaco,Montpellier,a,y,1.87,3.675,4.0,a,d,h,1.57,2.29,y,n,0.2346,0.2567,0.5065,0.5922,0.4078
34816,2016,France A,Lille,Paris SG,h,y,1.22,6.225,13.25,h,d,a,1.61,2.23,n,y,0.7783,0.1526,0.0714,0.4217,0.5783
34817,2016,France A,Nancy,Nantes,a,n,2.0,3.1,4.35,h,d,a,1.57,2.3,n,y,0.4728,0.3065,0.2184,0.40700000000000003,0.593
34818,2016,France A,Lyon,St Etienne,h,n,2.1,3.4,3.55,a,d,h,1.66,2.1,y,n,0.2672,0.2763,0.4524,0.5623,0.4377
34819,2016,France A,Angers,Toulouse,h,n,2.2,3.0,3.75,h,d,a,1.62,2.2,n,y,0.4314,0.3139,0.2537,0.4275,0.5725
34820,2016,France A,Rennes,Bordeaux,d,y,1.865,3.3,4.65,h,d,a,1.68,2.1,n,y,0.5064,0.2881,0.2043,0.44299999999999995,0.557
34821,2016,France A,Paris SG,Dijon,a,y,1.345,5.0,9.0,a,d,h,1.83,1.91,y,n,0.1045,0.1882,0.7065,0.5107,0.4893
34822,2016,France A,Caen,Guingamp,a,n,2.0,3.35,3.8,h,d,a,1.78,1.95,y,n,0.4692,0.2829,0.2491,0.5245,0.4755
34823,2016,France A,Lorient,Lille,a,n,1.83,3.45,4.525,h,d,a,1.85,1.9,y,n,0.5183,0.2725,0.2088,0.5054,0.4946
34824,2016,France A,Nice,Monaco,h,n,1.555,4.15,5.875,h,d,a,1.73,2.05,y,n,0.6088,0.2289,0.1623,0.5407,0.4593
34825,2016,France A,Bastia,Montpellier,h,y,1.85,3.5,4.33,h,d,a,1.8,1.91,n,y,0.5104,0.2726,0.218,0.4865,0.5135
34826,2016,France A,Marseille,Metz,h,n,1.935,3.51,3.95,a,d,h,1.67,2.1,y,n,0.2428,0.2686,0.4878,0.557,0.44299999999999995
34827,2016,France A,Guingamp,Nice,h,y,2.0,3.3,4.0,h,d,a,1.85,1.88,n,y,0.4755,0.287,0.2368,0.5,0.5
34828,2016,France A,Monaco,Paris SG,d,y,1.5,4.6,5.875,h,d,a,1.65,2.15,y,n,0.6337,0.2059,0.16,0.5628,0.4372
34829,2016,France A,St Etienne,Toulouse,a,n,2.295,3.0,3.5,h,d,a,1.67,2.12,n,y,0.4128,0.3155,0.27,0.44,0.56
34830,2016,France A,Metz,Angers,h,y,1.95,3.155,4.325,h,d,a,1.7,2.075,n,y,0.4826,0.2987,0.2184,0.4498,0.5502
34831,2016,France A,Caen,Bastia,d,y,2.3,3.05,3.4,h,d,a,1.75,2.015,n,y,0.4098,0.3105,0.2798,0.4632,0.5368
34832,2016,France A,Dijon,Lorient,a,y,1.945,3.6,3.8,h,d,a,1.665,2.1,y,n,0.4883,0.2627,0.2481,0.5592,0.4408
34833,2016,France A,Lille,Lyon,a,y,1.44,4.5,7.465,h,d,a,1.83,1.95,y,n,0.6581,0.2126,0.1292,0.5159,0.4841
34834,2016,France A,Bordeaux,Nancy,a,n,2.6,3.0,3.0,h,a,d,1.75,2.0,n,y,0.3648,0.3154,0.3194,0.4646,0.5354
34835,2016,France A,Nantes,Rennes,d,y,2.3,2.95,3.6,h,d,a,1.67,2.1,n,y,0.413,0.3224,0.2647,0.44299999999999995,0.557
34836,2016,France A,Montpellier,Marseille,h,y,1.67,3.775,5.25,h,d,a,1.75,2.0,y,n,0.5682,0.2494,0.1821,0.5283,0.4717
34837,2016,France A,Marseille,Lyon,h,y,1.715,3.75,4.8,h,d,a,1.6,2.25,y,n,0.5516,0.2528,0.1959,0.5867,0.4133
34838,2016,France A,Lorient,Monaco,h,n,1.3,5.7,9.5,h,d,a,1.71,2.05,y,n,0.7337,0.166,0.1004,0.5452,0.4548
34839,2016,France A,Angers,St Etienne,h,y,1.85,3.25,4.775,h,d,a,1.57,2.3,n,y,0.5094,0.2892,0.1981,0.41100000000000003,0.589
34840,2016,France A,Toulouse,Bordeaux,h,n,2.03,3.2,4.0,h,d,a,1.7,2.09,n,y,0.4656,0.2969,0.2348,0.4446,0.5554
34841,2016,France A,Lille,Dijon,d,n,2.5,3.045,3.1,a,d,h,1.78,1.95,n,y,0.3052,0.3117,0.3811,0.473,0.527
34842,2016,France A,Rennes,Guingamp,d,y,2.1,3.2,3.775,h,d,a,1.75,1.975,n,y,0.4541,0.2968,0.2503,0.473,0.527
34843,2016,France A,Montpellier,Metz,h,n,2.5,2.895,3.2,a,h,d,1.73,2.05,y,n,0.3304,0.2961,0.3726,0.5393,0.4607
34844,2016,France A,Paris SG,Nantes,a,n,1.38,4.6,9.0,a,d,h,1.68,2.1,n,y,0.1056,0.2072,0.6859999999999999,0.4456,0.5544
34845,2016,France A,Nice,Bastia,d,y,2.45,3.02,3.15,a,d,h,1.67,2.1,n,y,0.3014,0.3153,0.3828,0.44299999999999995,0.557
34846,2016,France A,Caen,Nantes,h,n,2.16,3.2,3.55,h,d,a,1.8,1.93,n,y,0.436,0.2961,0.2666,0.4801,0.5199
34847,2016,France A,Lyon,Caen,h,y,1.725,3.95,4.6,a,d,h,1.61,2.2,y,n,0.2078,0.2406,0.5515,0.5761,0.4239
34848,2016,France A,Monaco,Marseille,a,y,2.62,2.75,3.3,a,h,d,1.62,2.2,y,n,0.3455,0.2915,0.3625,0.5759,0.4241
34849,2016,France A,Metz,Nice,d,n,1.5,4.05,7.225,h,d,a,1.83,1.915,n,y,0.6349,0.2335,0.1315,0.4875,0.5125
34850,2016,France A,Bordeaux,Angers,d,y,2.695,2.88,3.0,a,h,d,1.75,2.0,n,y,0.3304,0.316,0.3531,0.4673,0.5327
34851,2016,France A,Guingamp,Lorient,h,y,2.38,3.07,3.25,h,a,d,1.67,2.1,y,n,0.3962,0.2927,0.3121,0.5571,0.4429
34852,2016,France A,Dijon,Montpellier,d,y,1.77,3.6,4.75,h,d,a,1.71,2.09,y,n,0.5352,0.2611,0.2012,0.55,0.45
34853,2016,France A,Bastia,Nancy,h,n,2.0,3.12,4.33,h,d,a,1.65,2.15,n,y,0.4751,0.3041,0.2194,0.4342,0.5658
34854,2016,France A,Paris SG,Rennes,a,n,1.4,4.5,8.0,a,d,h,1.75,2.0,n,y,0.11800000000000001,0.2054,0.6765,0.4639,0.5361
34855,2016,France A,Nantes,Toulouse,a,n,2.15,3.05,3.8,h,d,a,1.69,2.1,n,y,0.4388,0.3103,0.2478,0.4471,0.5529
34856,2016,France A,St Etienne,Lille,d,y,2.025,3.1,4.2,h,d,a,1.65,2.15,n,y,0.4667,0.3055,0.2255,0.4342,0.5658
34857,2016,France A,Marseille,Bastia,a,y,2.1,3.2,3.8,a,d,h,1.76,2.0,n,y,0.2547,0.2967,0.4472,0.4744,0.5256
34858,2016,France A,Nice,Bordeaux,d,n,2.48,2.85,3.25,h,a,d,1.7,2.1,y,n,0.3805,0.2887,0.3291,0.5487,0.4513
34859,2016,France A,Toulouse,Dijon,h,n,2.36,3.1,3.2,h,d,a,1.85,1.87,n,y,0.4019,0.3035,0.2937,0.5,0.5
34860,2016,France A,Rennes,Lille,d,y,2.15,3.2,3.6,h,d,a,1.72,2.05,n,y,0.4407,0.2971,0.2605,0.4595,0.5405
34861,2016,France A,Angers,Lyon,h,n,1.4,4.75,7.7,h,d,a,1.85,1.87,y,n,0.6761,0.198,0.1227,0.5,0.5
34862,2016,France A,Guingamp,Metz,d,y,2.4,3.1,3.2,a,h,d,1.8,1.95,y,n,0.309,0.2937,0.3947,0.52,0.48
34863,2016,France A,Caen,Monaco,h,y,1.3,5.5,9.6,h,d,a,1.73,2.0,y,n,0.7319,0.1721,0.0995,0.5362,0.4638
